title,creator,description,date,subjects,origin,destination,location,source,format,type,rights,language,object-id
"2 operative reports, both on May 20, 1901",Thiel Detective Service Co.,"May 20 (1): Operative discusses a letter written by Ed Boyce read during a recent union meeting, mentions union opinions on the outcome of the Finley trial; May 20 (2): operative mentions various union members views on and dealings with the deputies.",1901-05-20,labor unions; murder; legal disputes; undercover,United States--Idaho--Shoshone County,,Coeur d'Alene Mining District (Idaho),"MG 5, Stanly Easton. Papers, 1900-1916. http://archiveswest.orbiscascade.org/ark:/80444/xv65328",application/pdf,text,"Material has passed into public domain. Digital reproduction permission has been granted by University of Idaho Library. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu",eng,449
"Letter from W. S. Swain to Frederick Burbidge, May 23, 1901","Swain, Wilson S.","Swain responds to a previous letter, speculates on the Western Federation of Miners; handwritten.",1901-05-23,detectives; undercover,United States--Washington--Spokane County--Spokane,,Coeur d'Alene Mining District (Idaho),"MG 5, Stanly Easton. Papers, 1900-1916. http://archiveswest.orbiscascade.org/ark:/80444/xv65328",application/pdf,text,"Material has passed into public domain. Digital reproduction permission has been granted by University of Idaho Library. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu",eng,450
"Operative report, May 23, 1901",Thiel Detective Service Co.,"Operative discusses speculation on the Finley trial including the reliability of witnesses, possible suspicious activities taking place at some cabins.",1901-05-23,labor disputes; murder; legal disputes; detectives,United States--Idaho--Shoshone County--Wallace,,Coeur d'Alene Mining District (Idaho),"MG 5, Stanly Easton. Papers, 1900-1916. http://archiveswest.orbiscascade.org/ark:/80444/xv65328",application/pdf,text,"Material has passed into public domain. Digital reproduction permission has been granted by University of Idaho Library. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu",eng,451
"4 operative reports, three on May 25, 1901, May 26, 1901",Thiel Detective Service Co.,"May 25 (1): Operative mentions rumors about union members, the Finley trial, and property owned by Bunker Hill Mining Co.; May 25 (2): operative mentions speculation on employment of union men; May 25 (3): operative discusses in depth his investigation of the murder of Martin Fisher; May 26: operative discusses a previous murder of a blacksmith named """"Kneebone"""", mentions threats againts the mine managers and deputies, and the investigation of Martin Fisher; three pages.",1901-05-25,travel; labor unions; murder; mining; legal disputes; miners; detectives,United States--Idaho--Shoshone County,,Coeur d'Alene Mining District (Idaho),"MG 5, Stanly Easton. Papers, 1900-1916. http://archiveswest.orbiscascade.org/ark:/80444/xv65328",application/pdf,text,"Material has passed into public domain. Digital reproduction permission has been granted by University of Idaho Library. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu",eng,452
"2 operative reports, both on May 28, 1901",Thiel Detective Service Co.,"May 28 (1): Operative discusses a conversation with Henry Connelly about the murder of a Mr. Powell, the actions of a Mr. Wallace during the time of the murder of Martin Fisher; May 28 (2): operative discusses a conversation with a Mrs. Robertson about the murder of Martin Fisher; two pages.",1901-05-28,murder; detectives; legal disputes,United States--Idaho--Shoshone County--Wallace,,Coeur d'Alene Mining District (Idaho),"MG 5, Stanly Easton. Papers, 1900-1916. http://archiveswest.orbiscascade.org/ark:/80444/xv65328",application/pdf,text,"Material has passed into public domain. Digital reproduction permission has been granted by University of Idaho Library. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu",eng,453
"2 operative reports, both on May 31, 1901",Thiel Detective Service Co.,"May 31 (1): Operative mentions the dangerous working conditions at the Mammoth Mine, many old time miners are returning to the region, the activities of suspects in recent shootings; May 31 (2): operative reports on the legal trials and other activities of various union members.",1901-05-31,miners; labor unions; travel; legal disputes,United States--Idaho--Shoshone County,,Coeur d'Alene Mining District (Idaho),"MG 5, Stanly Easton. Papers, 1900-1916. http://archiveswest.orbiscascade.org/ark:/80444/xv65328",application/pdf,text,"Material has passed into public domain. Digital reproduction permission has been granted by University of Idaho Library. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu",eng,454
"Invoice for services and expenses of the Thiel Operative for May, 1901, submitted to Bunker Hill and Sullivan M. & C. Co. June 1, 1901",Thiel Detective Service Co.,"A detailed list of the expenses incured by the operative, billed to Bunker Hill & Sullivan M. & C. Co.",1901-06-01,invoices,United States--Washington--King County--Seattle,United States--Idaho--Shoshone County--Kellogg,Coeur d'Alene Mining District (Idaho),"MG 5, Stanly Easton. Papers, 1900-1916.http://archiveswest.orbiscascade.org/ark:/80444/xv65328",application/pdf,text,"Material has passed into public domain. Digital reproduction permission has been granted by University of Idaho Library. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu",eng,455
"2 operative reports, June 4, 1901, June 5, 1901",Thiel Detective Service Co.,"June 4: Operative mentions a man who was possibly involved in the explosion at the Bunker Hill & Sullivan Mill, other men are threatening the deputies; June 5: operative mentions possible threats against the deputies and mine managers, the chance of the mines employing union men.",1901-06-04,legal disputes; dynamite; labor unions; labor disputes,United States--Idaho--Shoshone County,,Coeur d'Alene Mining District (Idaho),"MG 5, Stanly Easton. Papers, 1900-1916. http://archiveswest.orbiscascade.org/ark:/80444/xv65328",application/pdf,text,"Material has passed into public domain. Digital reproduction permission has been granted by University of Idaho Library. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu",eng,456
List of 41 names,Thiel Detective Service Co.,Operative lists 41 men who have refused to sign a petition to retain the troops in the Coeur d'Alene region.,1900,miners,United States--Idaho--Shoshone County,,Coeur d'Alene Mining District (Idaho),"MG 5, Stanly Easton. Papers, 1900-1916. http://archiveswest.orbiscascade.org/ark:/80444/xv65328",application/pdf,text,"Material has passed into public domain. Digital reproduction permission has been granted by University of Idaho Library. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu",eng,457
"Operative report, June 08, 1901",Thiel Detective Service Co.,"Operative mentions various mens' responses to the attack by a deputy on a union man, discusses legal matters of some of the union men.",1901-06-08,legal disputes; miners; labor unions,United States--Idaho--Shoshone County--Wallace,,Coeur d'Alene Mining District (Idaho),"MG 5, Stanly Easton. Papers, 1900-1916. http://archiveswest.orbiscascade.org/ark:/80444/xv65328",application/pdf,text,"Material has passed into public domain. Digital reproduction permission has been granted by University of Idaho Library. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu",eng,458
